#&a / °	I1 / %
-3.189	4.9
-3.195	5.6
-3.200	5.6
-3.205	4.8
-3.211	4.0
-3.216	3.6
-3.221	3.6
-3.227	3.6
-3.232	4.0
-3.237	4.3
-3.243	4.1
-3.248	3.6
-3.253	3.2
-3.259	3.2
-3.264	3.6
-3.269	4.0
-3.275	4.0
-3.280	3.6
-3.285	3.2
-3.291	2.8
-3.296	2.8
-3.301	3.2
-3.306	4.0
-3.312	4.4
-3.317	4.0
-3.322	3.2
-3.328	2.8
-3.333	2.5
-3.338	2.5
-3.344	2.7
-3.349	3.1
-3.354	3.1
-3.360	2.8
-3.365	2.4
-3.370	2.4
-3.376	2.4
-3.381	2.8
-3.386	2.8
-3.392	2.8
-3.397	2.4
-3.402	2.2
